noncode,lncrna_id,lncrna_source,lncrna_name,lambda.z,r.squared,adj.r.squared,lambda.z.time.first,lambda.z.n.points,clast.pred,half.life,span.ratio,tmax,tlast
NONHSAT000077.2,ENST00000458203,lncipedia,lnc-OR4F29-5-1,0.084588948,0.997014203,0.995521305,0,4,0.301429389,8.194299621,2.928865322,0,24
NONHSAT000102.2,NONHSAT000102.2,lncipedia,lnc-OR4F16-3-7_dup1,0.071317221,0.976545713,0.96481857,0,4,0.171953985,9.719211819,2.469336037,0,24
NONHSAT000136.2,ENST00000586288,lncipedia,lnc-AL669831.1-1-19_dup1,0.094983933,0.907697305,0.861545957,0,4,0.066581418,7.297520351,3.288788362,0,24
NONHSAT000151.2,NONHSAT000151.2,lncipedia,lnc-NOC2L-5-4_dup1,0.096290663,0.953590088,0.907180175,6,3,0.145167651,7.19848798,2.500525117,0,24
NONHSAT000175.2,NONHSAT000175.2,lncipedia,lnc-AL669831.1-3-23_dup1,0.042155907,0.893786187,0.787572374,6,3,0.013608612,16.44246875,1.094726119,0,24
NONHSAT000180.2,NONHSAT000180.2,lncipedia,lnc-AL669831.1-3-27_dup1,0.02862692,0.988893116,0.977786231,6,3,0.080852575,24.21312488,0.74339847,0,24
NONHSAT000245.2,NONHSAT000245.2,lncipedia,lnc-RNF223-4-2_dup1,0.063840169,0.910453481,0.820906963,6,3,0.859575777,10.85753984,1.65783412,6,24
NONHSAT000416.2,ENST00000602865,lncipedia,"lnc-PEX10-6-1_dup1,lnc-PEX10-6-1",0.023216988,0.998848719,0.997697439,6,3,1.481870698,29.85517236,0.602910604,6,24
NONHSAT000556.2,ENST00000442673,lncipedia,lnc-DFFB-1-2_dup1,0.05959928,0.965530924,0.931061847,0,3,0.076764075,11.6301268,2.063606047,0,24
NONHSAT000730.2,NONHSAT000730.2,lncipedia,lnc-TNFRSF9-1-1_dup1,0.066203627,0.934010056,0.868020112,6,3,0.699965862,10.46992763,1.71920959,0,24
NONHSAT000774.2,ENST00000424862,lncipedia,"lnc-ENO1-1-1_dup1,lnc-ENO1-1-1",0.206139982,0.939863099,0.879726198,0,3,0.135711598,3.362507237,3.568765554,0,12
NONHSAT000791.2,NONHSAT000791.2,lncipedia,lnc-H6PD-1-2_dup1,0.089617965,0.852779778,0.705559556,0,3,0.090437991,7.734466878,3.102993442,0,24
NONHSAT000891.2,NONHSAT000891.2,lncipedia,"lnc-MTOR-4-1_dup1,lnc-MTOR-4-1",0.085772156,0.931603852,0.863207704,6,3,0.097733833,8.081261003,2.227375158,6,24
NONHSAT001112.2,NONHSAT001112.2,lncipedia,lnc-SPATA21-3-1_dup1,0.094444923,0.969482957,0.938965914,6,3,0.68427199,7.339168235,2.452594003,6,24
NONHSAT001116.2,ENST00000457898,lncipedia,lnc-NECAP2-1-1_dup1,0.043352939,0.970136545,0.940273089,6,3,0.571650109,15.98847024,1.125811271,0,24
NONHSAT001122.2,NONHSAT001122.2,lncipedia,lnc-SPATA21-4-7,0.028078288,0.942241603,0.884483205,6,3,2.133361412,24.68623396,0.729151317,0,24
NONHSAT001145.2,NONHSAT001145.2,lncipedia,lnc-SPATA21-2-12,0.020352985,0.932676966,0.899015448,0,4,10.98082782,34.0562905,0.704715624,0,24
NONHSAT001302.2,NONHSAT001302.2,lncipedia,"lnc-AKR7A2-2-1_dup1,lnc-AKR7A2-2-1",0.068959729,0.951143783,0.926715674,0,4,0.595042873,10.0514778,2.387708602,0,24
NONHSAT001478.2,NONHSAT001478.2,lncipedia,"lnc-CDC42-3-1_dup1,lnc-CDC42-3-1",0.218059521,0.932068587,0.864137173,0,3,0.009012296,3.178706332,7.550241354,0,24
NONHSAT001501.2,NONHSAT001501.2,lncipedia,lnc-LUZP1-3-1,0.071547077,0.906945488,0.860418232,0,4,0.758649996,9.687987338,2.477294732,0,24
NONHSAT001511.2,NONHSAT001511.2,lncipedia,lnc-HNRNPR-1-3_dup1,0.14835172,0.999970767,0.999956151,0,4,0.155789896,4.672323172,5.13663099,0,24
NONHSAT001513.2,ENST00000604481,lncipedia,lnc-HNRNPR-1-6,0.101712145,0.922255307,0.844510613,0,3,0.317141181,6.814792677,1.760875285,0,12
NONHSAT001523.2,NONHSAT001523.2,lncipedia,"lnc-E2F2-2-1_dup1,lnc-E2F2-2-1",0.172247499,0.903481899,0.806963797,6,3,0.033619484,4.024134951,4.473011025,0,24
NONHSAT001652.2,NONHSAT001652.2,lncipedia,"lnc-RCAN3-1-1_dup1,lnc-RCAN3-1-1",0.025020462,0.894416206,0.788832411,6,3,0.219909246,27.70321247,0.649744141,6,24
NONHSAT001849.2,NONHSAT001849.2,lncipedia,"lnc-PIGV-1-1_dup1,lnc-PIGV-1-1",0.14707721,0.959549934,0.939324901,0,4,0.054993226,4.71281158,5.092501491,0,24
NONHSAT001930.2,ENST00000476501,lncipedia,"lnc-PTAFR-3-1_dup1,lnc-PTAFR-3-1",0.047312674,0.995725728,0.991451455,6,3,0.564205686,14.65034898,1.228639674,0,24
NONHSAT001970.2,ENST00000475441,lncipedia,lnc-TAF12-1-11_dup1,0.055420258,0.893428966,0.786857931,6,3,0.271756071,12.50710843,1.439181575,0,24
NONHSAT002140.2,ENST00000602889,lncipedia,lnc-PTP4A2-3-1_dup1,0.042144395,0.893783619,0.787567237,6,3,0.303442575,16.44696003,1.094427175,0,24
NONHSAT002153.2,NONHSAT002153.2,lncipedia,lnc-KHDRBS1-1-3_dup1,0.092700915,0.961793231,0.942689846,0,4,0.34097211,7.477242052,3.209739612,0,24
NONHSAT002166.2,NONHSAT002166.2,lncipedia,lnc-TMEM234-4-1,0.050269323,0.890255304,0.780510607,6,3,0.167336117,13.78867137,1.305419465,0,24
NONHSAT002261.2,NONHSAT002261.2,lncipedia,"lnc-ADC-3-1_dup1,lnc-ADC-3-1",0.022477248,0.981855332,0.963710665,6,3,1.02256934,30.83772392,0.583700666,0,24
NONHSAT002268.2,ENST00000602618,lncipedia,"lnc-ADC-5-1_dup1,lnc-ADC-5-1",0.036234864,0.847886921,0.771830382,0,4,2.950043682,19.12928895,1.254620601,0,24
NONHSAT002269.2,NONHSAT002269.2,lncipedia,"lnc-ADC-6-1_dup1,lnc-ADC-6-1",0.076552427,0.992240841,0.984481682,6,3,0.478531909,9.054542221,1.987952517,0,24
NONHSAT002276.2,ENST00000410180,lncipedia,"lnc-TRIM62-5-1_dup1,lnc-TRIM62-5-1",0.066664571,0.99927664,0.99855328,6,3,1.520034195,10.3975345,1.731179636,0,24
NONHSAT002344.2,NONHSAT002344.2,lncipedia,lnc-SFPQ-2-1_dup1,0.01741298,0.919549629,0.879324443,0,4,13.90323772,39.806351,0.602918866,0,24
NONHSAT002382.2,NONHSAT002382.2,lncipedia,"lnc-EIF2C1-1-1_dup1,lnc-EIF2C1-1-1",0.168418958,0.877075562,0.815613343,0,4,0.085243739,4.115612559,5.831452708,0,24
NONHSAT002440.2,NONHSAT002440.2,lncipedia,"lnc-MEAF6-4-1_dup1,lnc-MEAF6-4-1",0.041536441,0.888681788,0.777363575,6,3,0.950833668,16.6876881,1.078639527,0,24
NONHSAT002478.2,NONHSAT002478.2,lncipedia,lnc-C1orf122-2-1_dup1,0.055420258,0.893428967,0.786857933,6,3,0.118642769,12.50710844,1.439181573,6,24
NONHSAT002541.2,NONHSAT002541.2,lncipedia,lnc-NDUFS5-2-1_dup1,0.022414037,0.969599765,0.939199531,6,3,1.734665993,30.92469216,0.582059149,0,24
NONHSAT002542.2,NONHSAT002542.2,lncipedia,"lnc-MACF1-2-1_dup1,lnc-MACF1-2-1",0.130759613,0.894781257,0.842171886,0,4,0.026627133,5.300927114,4.527509902,0,24
NONHSAT002546.2,ENST00000602528,lncipedia,"lnc-NDUFS5-6-1_dup1,lnc-NDUFS5-6-1",0.125701516,0.966737422,0.933474843,0,3,0.355205694,5.514230856,2.176187453,0,12
NONHSAT002565.2,NONHSAT002565.2,lncipedia,lnc-PABPC4-1-20_dup1,0.03288045,0.990655214,0.981310427,6,3,0.556157876,21.08083025,0.853856313,0,24
NONHSAT002568.2,NONHSAT002568.2,lncipedia,lnc-PABPC4-1-18_dup1,0.01800381,0.895018501,0.790037003,6,3,0.288873039,38.50002689,0.467532141,0,24
NONHSAT002603.2,NONHSAT002603.2,lncipedia,"lnc-PPIE-8-1_dup1,lnc-PPIE-8-1",0.083397399,0.893324934,0.786649869,6,3,0.103632548,8.311376487,2.16570625,6,24
NONHSAT002629.2,NONHSAT002629.2,lncipedia,lnc-TMCO2-1-1_dup1,0.025020462,0.894416205,0.78883241,6,3,0.25794233,27.70321245,0.649744142,0,24
NONHSAT002698.2,NONHSAT002698.2,lncipedia,lnc-FOXO6-1-1_dup1,0.110047752,0.997287613,0.994575226,6,3,0.169391434,6.298603752,2.857776217,6,24
NONHSAT002723.2,NONHSAT002723.2,lncipedia,lnc-GUCA2A-1-1_dup1,0.092993635,0.9977919,0.995583799,6,3,0.120195047,7.453705608,2.414906215,0,24
NONHSAT002746.2,NONHSAT002746.2,lncipedia,lnc-YBX1-1-2_dup1,0.055420258,0.893428966,0.786857933,6,3,0.185916326,12.50710844,1.439181573,6,24
NONHSAT002767.2,NONHSAT002767.2,lncipedia,lnc-ZNF691-3-2,0.053835292,0.976484591,0.952969182,0,3,0.024605083,12.8753305,1.86402982,0,24
NONHSAT002822.2,ENST00000418149,lncipedia,lnc-HYI-2-3_dup1,0.075149047,0.966269168,0.932538335,6,3,0.12927647,9.223632363,1.95150883,6,24
NONHSAT002826.2,ENST00000427515,lncipedia,"lnc-KDM4A-1-1_dup1,lnc-KDM4A-1-1",0.243811476,0.900703169,0.801406339,0,3,0.27952816,2.842963723,4.220947282,0,12
NONHSAT002858.2,ENST00000453688,lncipedia,lnc-KLF17-1-4,0.0867042,0.929109426,0.893664139,0,4,0.081299327,7.994389904,3.002105262,0,24
NONHSAT002955.2,NONHSAT002955.2,lncipedia,"lnc-CCDC17-2-1_dup1,lnc-CCDC17-2-1",0.075451569,0.893374501,0.786749002,6,3,0.136412258,9.186650306,1.959364883,0,24
NONHSAT002975.2,NONHSAT002975.2,lncipedia,lnc-PIK3R3-2-1,0.07254838,0.893395329,0.786790658,6,3,0.047748649,9.554275134,1.883973378,6,24
NONHSAT003011.2,ENST00000457027,lncipedia,"lnc-NSUN4-1-1_dup1,lnc-NSUN4-1-1",0.038714985,0.992945448,0.985890896,6,3,0.301755414,17.90384732,1.005370504,0,24
NONHSAT003054.2,NONHSAT003054.2,lncipedia,lnc-PDZK1IP1-1-1_dup1,0.051391662,0.927271405,0.890907108,0,4,0.264633089,13.48754153,1.779419915,0,24
NONHSAT003178.2,NONHSAT003178.2,lncipedia,lnc-CDKN2C-1-3_dup1,0.069409761,0.85406043,0.781090644,0,4,0.158919826,9.986306929,2.403290843,0,24
NONHSAT003215.2,ENST00000591675,lncipedia,lnc-OSBPL9-3-3_dup1,0.06887062,0.980162347,0.97024352,0,4,1.044527065,10.06448296,2.384623242,0,24
NONHSAT003218.2,NONHSAT003218.2,lncipedia,"lnc-RAB3B-1-1_dup1,lnc-RAB3B-1-1",0.108832819,0.962943432,0.944415148,0,4,0.317000252,6.368916875,3.768301655,0,24
NONHSAT003234.2,ENST00000460504,lncipedia,"lnc-BTF3L4-3-1_dup1,lnc-BTF3L4-3-1",0.148330111,0.947250475,0.894500949,0,3,0.409126396,4.673003849,2.56794139,0,12
NONHSAT003261.2,NONHSAT003261.2,lncipedia,lnc-SCP2-1-1_dup1,0.054626591,0.911364701,0.867047052,0,4,1.501161389,12.68882363,1.891428291,0,24
NONHSAT003276.2,NONHSAT003276.2,lncipedia,lnc-SCP2-2-1_dup1,0.086526762,0.938419049,0.876838097,0,3,0.142649997,8.010783743,1.49798077,0,12
NONHSAT003311.2,NONHSAT003311.2,lncipedia,"lnc-MAGOH-4-1_dup1,lnc-MAGOH-4-1",0.071009665,0.990338293,0.980676587,6,3,0.591280337,9.76130753,1.844015256,6,24
NONHSAT003505.2,NONHSAT003505.2,lncipedia,"lnc-TACSTD2-3-1_dup1,lnc-TACSTD2-3-1",0.053850266,0.976582785,0.953165569,0,3,0.107718395,12.87175027,1.864548293,0,24
NONHSAT003530.2,NONHSAT003530.2,lncipedia,lnc-FGGY-5-8_dup1,0.135512035,0.982724959,0.965449918,0,3,0.084698717,5.115023036,2.34603049,0,12
NONHSAT003604.2,NONHSAT003604.2,lncipedia,"lnc-INADL-6-1_dup1,lnc-INADL-6-1",0.134947061,0.969047107,0.95357066,0,4,0.148214596,5.136437782,4.672498922,0,24
NONHSAT003605.2,NONHSAT003605.2,lncipedia,lnc-INADL-5-1,0.056669337,0.93787944,0.875758879,6,3,2.323972182,12.23143264,1.471618291,6,24
NONHSAT003626.2,NONHSAT003626.2,lncipedia,lnc-INADL-3-1_dup1,0.135561482,0.960191788,0.920383575,0,3,0.073995065,5.113157283,2.346886539,0,12
NONHSAT003717.2,ENST00000415842,lncipedia,lnc-JAK1-1-1_dup1,0.17808572,0.930029671,0.860059341,0,3,0.167097444,3.892210895,3.083080626,0,12
NONHSAT004062.2,NONHSAT004062.2,lncipedia,"lnc-DNAJB4-1-1_dup1,lnc-DNAJB4-1-1",0.027677209,0.997378883,0.994757766,6,3,3.275148891,25.04396946,0.718735903,6,24
NONHSAT004139.2,NONHSAT004139.2,lncipedia,lnc-LPHN2-5-1_dup1,0.10239299,0.972859323,0.959288985,0,4,0.046594819,6.769478848,3.545324617,0,24
NONHSAT004171.2,ENST00000457273,lncipedia,lnc-TTLL7-2-5_dup1,0.047892034,0.938525743,0.907788615,0,4,0.028812488,14.47312067,1.658246383,0,24
NONHSAT004186.2,ENST00000448052,lncipedia,lnc-SAMD13-2-1,0.144289028,0.971151356,0.942302711,0,3,1.278476565,4.803880048,2.497980774,0,12
NONHSAT004234.2,NONHSAT004234.2,lncipedia,"lnc-MCOLN3-1-1_dup1,lnc-MCOLN3-1-1",0.032358329,0.995223273,0.990446545,6,3,1.002635123,21.42098203,0.84029761,6,24
NONHSAT004247.2,NONHSAT004247.2,lncipedia,"lnc-BCL10-1-1_dup1,lnc-BCL10-1-1",0.142497362,0.814865105,0.722297658,0,4,0.214281681,4.864280776,4.933925714,0,24
NONHSAT004385.2,NONHSAT004385.2,lncipedia,"lnc-LRRC8D-5-1_dup1,lnc-LRRC8D-5-1",0.095558308,0.974253687,0.96138053,0,4,0.334155291,7.253656871,3.308675945,0,24
NONHSAT004509.2,ENST00000450843,lncipedia,lnc-TMED5-1-15_dup1,0.019075975,0.984933019,0.969866037,6,3,0.466665172,36.33613446,0.495374653,0,24
NONHSAT004512.2,NONHSAT004512.2,lncipedia,lnc-TMED5-1-7_dup1,0.02241513,0.969596297,0.939192594,6,3,0.624532296,30.92318344,0.582087547,6,24
NONHSAT004513.2,ENST00000436200,lncipedia,lnc-TMED5-1-35_dup1,0.088783796,0.858972439,0.788458658,0,4,0.178068032,7.807136089,3.074110625,0,24
NONHSAT004520.2,NONHSAT004520.2,lncipedia,lnc-TMED5-1-30_dup1,0.047586747,0.975672337,0.951344674,6,3,1.431129602,14.56597107,1.235756951,0,24
NONHSAT004526.2,NONHSAT004526.2,lncipedia,lnc-TMED5-1-32_dup1,0.031321655,0.990018851,0.980037702,6,3,0.24189555,22.12996684,0.813376727,0,24
NONHSAT004576.2,NONHSAT004576.2,lncipedia,"lnc-ABCA4-1-1_dup1,lnc-ABCA4-1-1",0.069538019,0.987745351,0.975490703,6,3,0.386506464,9.967887952,1.80579879,6,24
NONHSAT004625.2,NONHSAT004625.2,lncipedia,"lnc-SLC44A3-1-11_dup1,lnc-SLC44A3-1-11",0.145431439,0.917017211,0.875525816,0,4,0.033764667,4.766144016,5.035517164,0,24
NONHSAT004716.2,ENST00000424982,lncipedia,lnc-LPPR5.1-1-1_dup1,0.15947441,0.975479308,0.950958616,0,3,0.261638523,4.34644769,2.760875284,0,12
NONHSAT004729.2,NONHSAT004729.2,lncipedia,lnc-DPYD-4-3,0.048165458,0.943000896,0.886001793,6,3,0.212642325,14.39095992,1.250785222,0,24
NONHSAT004741.2,ENST00000448700,lncipedia,"lnc-SNX7-6-1_dup1,lnc-SNX7-6-1",0.046162804,0.999070985,0.99814197,6,3,0.483883816,15.01527465,1.198779271,0,24
NONHSAT004742.2,NONHSAT004742.2,lncipedia,lnc-SNX7-5-1_dup1,0.287550756,0.910698641,0.821397281,0,3,0.182067894,2.410521154,4.978176599,0,12
NONHSAT004775.2,ENST00000564623,lncipedia,lnc-HIAT1-1-2_dup1,0.049228923,0.980907277,0.961814554,6,3,0.547207156,14.08008008,1.27840182,0,24
NONHSAT004818.2,NONHSAT004818.2,lncipedia,lnc-SLC30A7-2-10_dup1,0.051732834,0.983067109,0.966134217,0,3,0.245582781,13.39859297,1.791232859,0,24
NONHSAT004823.2,NONHSAT004823.2,lncipedia,"lnc-SLC30A7-4-1_dup1,lnc-SLC30A7-4-1",0.13735068,0.953206219,0.929809329,0,4,0.121973636,5.046550782,4.75572347,0,24
NONHSAT004824.2,NONHSAT004824.2,lncipedia,"lnc-SLC30A7-5-1_dup1,lnc-SLC30A7-5-1",0.115303562,0.819984223,0.729976334,0,4,0.508517016,6.01149844,3.992349036,0,24
NONHSAT004825.2,NONHSAT004825.2,lncipedia,"lnc-SLC30A7-2-14_dup1,lnc-SLC30A7-2-14",0.135524703,0.851211493,0.702422985,0,3,0.456720153,5.114544901,2.346249809,0,12
NONHSAT004827.2,NONHSAT004827.2,lncipedia,"lnc-SLC30A7-6-1_dup1,lnc-SLC30A7-6-1",0.125855284,0.840303818,0.760455727,0,4,0.392947226,5.507493666,4.357699066,0,24
NONHSAT005111.2,NONHSAT005111.2,lncipedia,lnc-RBM15-2-1_dup1,0.068426961,0.973309077,0.946618155,6,3,3.685221378,10.1297379,1.776946272,6,24
NONHSAT005112.2,NONHSAT005112.2,lncipedia,lnc-RBM15-2-2_dup1,0.071948356,0.803205441,0.704808162,0,4,1.127683463,9.633954437,2.491188863,0,24
NONHSAT005151.2,ENST00000562952,lncipedia,"lnc-LRIF1-1-1_dup1,lnc-LRIF1-1-1",0.06413824,0.967330514,0.934661027,6,3,0.425655702,10.80708143,1.66557457,6,24
NONHSAT005180.2,ENST00000564771,lncipedia,"lnc-OVGP1-1-1_dup1,lnc-OVGP1-1-1",0.068357254,0.999105339,0.998210678,6,3,0.646498167,10.14006772,1.775136074,0,24
NONHSAT005194.2,NONHSAT005194.2,lncipedia,lnc-ADORA3-1-4,0.078980574,0.989529765,0.984294647,0,4,0.038267716,8.776173014,2.734677172,0,24
NONHSAT005198.2,NONHSAT005198.2,lncipedia,"lnc-DDX20-6-1_dup1,lnc-DDX20-6-1",0.042092847,0.958200163,0.916400327,6,3,0.609998046,16.46710132,1.093088556,0,24
NONHSAT005302.2,ENST00000420168,lncipedia,lnc-LRIG2-4-4_dup1,0.110190364,0.849277419,0.773916128,0,4,0.222854325,6.290451886,3.815306187,0,24
NONHSAT005306.2,NONHSAT005306.2,lncipedia,lnc-LRIG2-3-9_dup1,0.101735944,0.997809811,0.995619622,0,3,0.046766327,6.813198495,1.761287303,0,12
NONHSAT005308.2,NONHSAT005308.2,lncipedia,lnc-LRIG2-3-10_dup1,0.101715035,0.915337239,0.830674478,0,3,0.312339793,6.814599027,1.760925324,0,12
NONHSAT005312.2,NONHSAT005312.2,lncipedia,"lnc-LRIG2-5-1_dup1,lnc-LRIG2-5-1",0.137820987,0.993720769,0.987441537,6,3,0.056028608,5.029329665,3.579005792,0,24
NONHSAT005313.2,NONHSAT005313.2,lncipedia,"lnc-LRIG2-2-3_dup1,lnc-LRIG2-2-3",0.152228711,0.943518748,0.887037495,0,3,0.195205762,4.55332752,2.635435283,0,12
NONHSAT005327.2,ENST00000413412,lncipedia,"lnc-RSBN1-5-1_dup1,lnc-RSBN1-5-1",0.062706107,0.993397998,0.986795996,6,3,1.483197556,11.05390223,1.628384223,0,24
NONHSAT005428.2,ENST00000493908,lncipedia,lnc-ATP1A1OS-5-5_dup1,0.034471324,0.978801631,0.957603262,6,3,0.430092317,20.10793636,0.895168936,0,24
NONHSAT005480.2,NONHSAT005480.2,lncipedia,"lnc-FAM46C-5-1_dup1,lnc-FAM46C-5-1",0.109264921,0.936117356,0.904176034,0,4,0.05513477,6.343730215,3.783263031,0,24
NONHSAT005481.2,ENST00000623435,lncipedia,"lnc-FAM46C-3-1_dup1,lnc-FAM46C-3-1",0.189209936,0.965460647,0.930921294,0,3,0.237266821,3.663376218,3.27566684,0,12
NONHSAT005499.2,NONHSAT005499.2,lncipedia,lnc-GDAP2-2-1_dup1,0.065241601,0.938081923,0.907122885,0,4,0.862140253,10.62431279,2.258969637,0,24
NONHSAT005517.2,NONHSAT005517.2,lncipedia,"lnc-WARS2-3-1_dup1,lnc-WARS2-3-1",0.049368117,0.934244692,0.901367038,0,4,0.307268383,14.04038113,1.709355307,0,24
NONHSAT005529.2,ENST00000440150,lncipedia,lnc-HAO2-2-19,0.095270053,0.952564024,0.928846036,0,4,0.449953393,7.275604047,3.29869518,0,24
NONHSAT005530.2,NONHSAT005530.2,lncipedia,lnc-HAO2-2-11_dup1,0.025020462,0.894416203,0.788832406,6,3,0.306944567,27.70321243,0.649744142,0,24
NONHSAT005531.2,NONHSAT005531.2,lncipedia,lnc-HAO2-2-12,0.258803405,0.845941173,0.76891176,0,4,0.021839998,2.678276896,8.960985338,0,24
NONHSAT005533.2,ENST00000418015,lncipedia,"lnc-HAO2-2-13_dup1,lnc-HAO2-2-18",0.178109526,0.960833335,0.921666669,0,3,0.033044493,3.891690674,3.083492756,0,12
NONHSAT005570.2,ENST00000562811,lncipedia,"lnc-ZNF697-1-1_dup1,lnc-ZNF697-1-2_dup1,lnc-ZNF697-1-1,lnc-ZNF697-1-2",0.101735944,0.882328572,0.764657144,0,3,0.128231961,6.813198474,1.761287308,0,12
NONHSAT005581.2,ENST00000566949,lncipedia,"lnc-NOTCH2-1-1_dup1,lnc-NOTCH2-1-1",0.086826598,0.957671613,0.93650742,0,4,0.294668736,7.983120373,3.006343244,0,24
NONHSAT005599.2,NONHSAT005599.2,lncipedia,"lnc-FAM72B-2-1_dup1,lnc-FAM72B-2-1",0.022542479,0.90832137,0.816642739,0,3,0.058397083,30.74849017,0.780526129,0,24
NONHSAT005749.2,NONHSAT005749.2,lncipedia,"lnc-PPIAL4G-11-1_dup1,lnc-PPIAL4G-11-1",0.108113333,0.937207667,0.9058115,0,4,0.418751356,6.411301555,3.743389668,0,24
NONHSAT005809.2,NONHSAT005809.2,lncipedia,"lnc-PPIAL4B-2-22_dup1,lnc-PPIAL4B-2-22",0.105231548,0.804558336,0.706837505,0,4,0.877945646,6.586876205,3.643608784,0,24
NONHSAT005858.2,NONHSAT005858.2,lncipedia,lnc-PPIAL4B-7-1,0.101720819,0.99363257,0.98726514,0,3,0.121873653,6.814211566,1.761025451,0,12
NONHSAT005932.2,ENST00000366105,lncipedia,lnc-GNRHR2-1-7_dup1,0.042155907,0.89378621,0.78757242,6,3,0.157491705,16.44246874,1.094726119,6,24
NONHSAT006031.2,NONHSAT006031.2,lncipedia,"lnc-CHD1L-1-10_dup1,lnc-CHD1L-1-10",0.061454524,0.99874222,0.997484439,6,3,0.193890862,11.27902611,1.595882466,0,24
NONHSAT006062.2,NONHSAT006062.2,lncipedia,lnc-GJA5-4-7,0.046085852,0.961580813,0.94237122,0,4,1.790628549,15.04034641,1.595707928,0,24
NONHSAT006312.2,ENST00000581811,lncipedia,"lnc-MCL1-1-1_dup1,lnc-MCL1-1-1",0.048704294,0.964868348,0.929736696,6,3,1.645606045,14.23174682,1.26477798,0,24
NONHSAT006367.2,NONHSAT006367.2,lncipedia,lnc-SEMA6C-2-1_dup1,0.050291892,0.978131279,0.956262559,6,3,0.511141447,13.78248354,1.30600555,0,24
NONHSAT006402.2,NONHSAT006402.2,lncipedia,lnc-SNX27-1-1,0.10721854,0.821902051,0.732853076,0,4,0.097011714,6.464807112,3.712407746,0,24
NONHSAT006457.2,ENST00000432386,lncipedia,lnc-OAZ3-3-1_dup1,0.020358237,0.894771113,0.789542226,6,3,0.436396443,34.04750579,0.528673087,0,24
NONHSAT006473.2,NONHSAT006473.2,lncipedia,lnc-LCE5A-3-2_dup1,0.132994022,0.9888441,0.977688201,6,3,0.120365172,5.211867196,3.453656688,0,24
NONHSAT006483.2,ENST00000445097,lncipedia,lnc-LCE5A-2-8_dup1,0.180176755,0.996932776,0.993865551,0,3,0.020457911,3.847039989,6.238562653,0,24
NONHSAT006577.2,ENST00000431295,lncipedia,"lnc-RPS27-2-2_dup1,lnc-RPS27-2-2",0.071446142,0.994621982,0.989243964,6,3,0.699043275,9.701674097,1.855349893,0,24
NONHSAT006586.2,ENST00000582918,lncipedia,"lnc-NUP210L-1-1_dup1,lnc-NUP210L-1-1",0.085587085,0.99483335,0.9896667,6,3,0.37822094,8.098735673,2.222569143,0,24
NONHSAT006703.2,NONHSAT006703.2,lncipedia,lnc-MTX1-1-8,0.064109635,0.968216543,0.936433086,6,3,0.038341476,10.81190345,1.664831736,0,24
NONHSAT006704.2,NONHSAT006704.2,lncipedia,lnc-MTX1-1-9,0.052761747,0.989910452,0.979820903,6,3,0.067461418,13.13730529,1.370143999,0,24
NONHSAT006709.2,ENST00000455788,lncipedia,lnc-THBS3-1-1_dup1,0.033542037,0.987080896,0.974161792,6,3,0.906574251,20.66502928,0.871036753,6,24
NONHSAT006728.2,ENST00000443642,lncipedia,lnc-ASH1L-1-2_dup1,0.062874627,0.893460979,0.786921957,6,3,1.075750258,11.02427497,1.632760436,6,24
NONHSAT006746.2,ENST00000441522,lncipedia,lnc-MSTO1-3-1,0.061655151,0.876244842,0.752489685,0,3,0.187427155,11.24232391,2.134789942,0,24
NONHSAT006771.2,NONHSAT006771.2,lncipedia,"lnc-RXFP4-3-1_dup1,lnc-RXFP4-3-1",0.193297798,0.949175517,0.898351034,0,3,0.021099152,3.585903144,3.34643729,0,12
NONHSAT006790.2,NONHSAT006790.2,lncipedia,lnc-ARHGEF2-1-2,0.0701307,0.981186217,0.962372435,6,3,0.099583481,9.883648331,1.821189848,6,24
NONHSAT006793.2,NONHSAT006793.2,lncipedia,"lnc-ARHGEF2-3-4_dup1,lnc-ARHGEF2-3-4",0.066682384,0.980588947,0.961177893,6,3,1.014338428,10.39475696,1.731642218,6,24
NONHSAT006906.2,NONHSAT006906.2,lncipedia,lnc-CRABP2-1-1_dup1,0.046489776,0.975447257,0.950894513,6,3,0.485603882,14.90966928,1.207270239,0,24
NONHSAT007091.2,NONHSAT007091.2,lncipedia,lnc-TSTD1-2-1_dup1,0.061428299,0.875394649,0.813091974,0,4,0.258003627,11.28384136,2.126935255,0,24
NONHSAT007231.2,NONHSAT007231.2,lncipedia,"lnc-UAP1-1-1_dup1,lnc-UAP1-1-1",0.166157507,0.999924679,0.999849358,0,3,0.268699255,4.171627227,2.876575338,0,12
NONHSAT007232.2,NONHSAT007232.2,lncipedia,"lnc-UAP1-2-1_dup1,lnc-UAP1-2-1",0.119062919,0.986269688,0.972539376,6,3,0.053448954,5.821688135,3.09188668,0,24
NONHSAT007235.2,NONHSAT007235.2,lncipedia,"lnc-DDR2-1-1_dup1,lnc-DDR2-1-1",0.110434135,0.988154624,0.982231935,0,4,0.012597188,6.276566417,3.82374668,0,24
NONHSAT007256.2,ENST00000429865,lncipedia,lnc-RGS5-1-1_dup1,0.07455283,0.838557806,0.757836709,0,4,0.380515052,9.297395945,2.58136796,0,24
NONHSAT007259.2,NONHSAT007259.2,lncipedia,lnc-RGS5-1-15_dup1,0.078748806,0.812945094,0.719417641,0,4,0.439823335,8.802002386,2.726652294,0,24
