noncode,lncrna_id,lncrna_source,lncrna_name,lambda.z,r.squared,adj.r.squared,lambda.z.time.first,lambda.z.n.points,clast.pred,half.life,span.ratio,tmax,tlast
NONHSAT067214.2,NONHSAT067214.2,lncipedia,lnc-NOSIP-1-2,0.02785052,0.999091196,0.998182393,0,3,0.272556465,24.88812341,0.964315372,0,24
NONHSAT067254.2,NONHSAT067254.2,lncipedia,"lnc-PNKP-1-5_dup1,lnc-PNKP-1-5",0.029171247,0.981620716,0.963241431,6,3,0.105199319,23.76131454,0.757533846,6,24
NONHSAT067512.2,ENST00000569091,lncipedia,lnc-ZNF841-1-2_dup1,0.050338438,0.987883089,0.975766178,0,3,0.073069267,13.76973965,0.871476172,0,12
NONHSAT067520.2,ENST00000492641,lncipedia,"lnc-PPP2R1A-2-1_dup1,lnc-PPP2R1A-2-1",0.106836513,0.975001444,0.950002887,6,3,0.226717886,6.487924063,2.774385123,6,24
NONHSAT067855.2,NONHSAT067855.2,lncipedia,"lnc-CACNG6-2-1_dup1,lnc-CACNG6-2-1",0.123991645,0.968305187,0.936610374,6,3,0.056040733,5.590273299,3.219878356,6,24
NONHSAT068006.2,ENST00000591484,lncipedia,"lnc-BRSK1-1-2_dup1,lnc-BRSK1-1-2",0.321841848,0.969986204,0.939972408,0,3,0.055252569,2.153688791,5.571835657,0,12
NONHSAT068126.2,NONHSAT068126.2,lncipedia,lnc-ZNF583-1-14,0.1081007,0.885228502,0.770457004,0,3,0.005223572,6.412050816,1.871476123,0,12
NONHSAT068127.2,NONHSAT068127.2,lncipedia,lnc-ZNF583-1-2_dup1,0.141889462,0.900055004,0.800110008,0,3,0.047234704,4.885120945,2.456438671,0,12
NONHSAT068132.2,NONHSAT068132.2,lncipedia,lnc-ZNF583-1-17_dup1,0.212493314,0.893911147,0.787822293,0,3,0.053156038,3.261971719,3.678756603,0,12
NONHSAT068185.2,ENST00000602145,lncipedia,"lnc-ZNF835-1-1_dup1,lnc-ZNF835-1-1",0.111530619,0.931120022,0.896680033,0,4,0.172060179,6.21486,3.86171209,0,24
NONHSAT068301.2,ENST00000546956,lncipedia,lnc-ZSCAN1-3-2_dup1,0.038286711,0.980698161,0.961396321,0,3,0.063340029,18.1041192,1.325665156,0,24
NONHSAT068321.2,NONHSAT068321.2,lncipedia,lnc-ZNF329-2-1_dup1,0.132090916,0.965180253,0.930360505,0,3,0.053506069,5.24750075,2.286802913,0,12
NONHSAT068335.2,ENST00000597230,lncipedia,lnc-A1BG-1-3,0.096792728,0.911069875,0.82213975,6,3,0.347991753,7.161149309,2.513563008,6,24
NONHSAT068346.2,NONHSAT068346.2,lncipedia,lnc-ZNF8-1-1,0.050338438,0.987883089,0.975766177,0,3,0.107221206,13.76973945,0.871476185,0,12
NONHSAT068363.2,NONHSAT068363.2,lncipedia,"lnc-A1BG-2-3_dup1,lnc-A1BG-2-3",0.032573489,0.992507015,0.985014031,6,3,0.080777903,21.27948835,0.845885,6,24
NONHSAT068374.2,ENST00000595302,lncipedia,lnc-ZSCAN22-2-9_dup1,0.051876958,0.875818121,0.751636242,6,3,0.062062877,13.36136898,1.347167347,0,24
NONHSAT068389.2,NONHSAT068389.2,lncipedia,lnc-AC012313.1-1-7,0.05940533,0.984546549,0.969093097,6,3,0.201030476,11.66809753,1.542667942,0,24
NONHSAT068436.2,ENST00000595059,lncipedia,lnc-ZNF584-1-1,0.020977544,0.94902292,0.89804584,6,3,0.412722368,33.04234206,0.544755574,6,24
NONHSAT068439.2,NONHSAT068439.2,lncipedia,"lnc-ZNF446-2-1_dup1,lnc-ZNF446-2-1",0.141889462,0.900055005,0.80011001,0,3,0.099216613,4.885120915,2.456438686,0,12
NONHSAT068464.2,NONHSAT068464.2,lncipedia,lnc-TRIM28-1-8_dup1,0.045848817,0.998491142,0.996982285,6,3,0.252797383,15.11810391,1.190625498,0,24
NONHSAT068723.2,NONHSAT068723.2,lncipedia,lnc-TRAPPC12-1-2,0.042304097,0.994165041,0.988330082,6,3,0.134457949,16.38487138,1.098574385,6,24
NONHSAT068733.2,NONHSAT068733.2,lncipedia,lnc-RPS7-1-13_dup1,0.04493651,0.955635768,0.933453652,0,4,0.912348812,15.42503354,1.555912338,0,24
NONHSAT068742.2,NONHSAT068742.2,lncipedia,lnc-RNASEH1-1-1,0.020034733,0.961447407,0.922894814,6,3,2.14088435,34.59727517,0.520272187,6,24
NONHSAT069095.2,NONHSAT069095.2,lncipedia,lnc-ODC1-2-1_dup1,0.072239531,0.998021846,0.996043692,6,3,0.205213213,9.5951229,1.875953043,0,24
NONHSAT069391.2,NONHSAT069391.2,lncipedia,"lnc-OSR1-3-5_dup1,lnc-OSR1-3-5",0.016702926,0.982510731,0.965021461,6,3,0.278292046,41.49854932,0.433750102,0,24
NONHSAT069615.2,ENST00000606114,lncipedia,"lnc-CENPO-2-1_dup1,lnc-CENPO-2-1",0.016911516,0.89081491,0.78162982,6,3,5.002399002,40.98669781,0.439166875,6,24
NONHSAT069632.2,ENST00000422449,lncipedia,lnc-EFR3B-3-8_dup1,0.050338438,0.987883087,0.975766173,0,3,0.135872602,13.76973944,0.871476185,0,12
NONHSAT070136.2,NONHSAT070136.2,lncipedia,"lnc-FAM82A1-11-2_dup1,lnc-FAM82A1-11-2",0.03257349,0.992507018,0.985014036,6,3,0.072574551,21.279488,0.845885014,0,24
NONHSAT070226.2,NONHSAT070226.2,lncipedia,lnc-CDKL4-2-1,0.032573489,0.992507017,0.985014034,6,3,0.126415959,21.27948807,0.845885011,6,24
NONHSAT070353.2,NONHSAT070353.2,lncipedia,"lnc-MTA3-6-1_dup1,lnc-MTA3-6-1",0.032565802,0.99260807,0.985216141,6,3,0.085779894,21.28451104,0.845685389,6,24
NONHSAT070388.2,NONHSAT070388.2,lncipedia,lnc-PLEKHH2-1-2_dup1,0.073824563,0.97638083,0.952761661,6,3,0.093750627,9.38911318,1.917113965,6,24
NONHSAT070608.2,NONHSAT070608.2,lncipedia,lnc-MSH6-2-3_dup1,0.103410995,0.897713585,0.795427169,6,3,0.053381001,6.702838338,2.685429529,6,24
NONHSAT070922.2,NONHSAT070922.2,lncipedia,lnc-USP34-1-5_dup1,0.050834396,0.997506792,0.995013584,6,3,0.468532596,13.6353973,1.320093548,0,24
NONHSAT070966.2,ENST00000603199,lncipedia,lnc-AHSA2-5-5_dup1,0.117459432,0.952235755,0.904471511,6,3,0.119563585,5.901162385,3.050246515,6,24
NONHSAT070995.2,NONHSAT070995.2,lncipedia,lnc-COMMD1-2-2,0.051881352,0.875646068,0.751292136,6,3,0.22790706,13.36023749,1.347281439,6,24
NONHSAT071353.2,NONHSAT071353.2,lncipedia,lnc-ANXA4-1-3_dup1,0.076013251,0.978827872,0.957655745,6,3,0.112088792,9.118767737,1.973950924,6,24
NONHSAT071388.2,NONHSAT071388.2,lncipedia,lnc-C2orf42-3-67_dup1,0.032573489,0.992507017,0.985014033,6,3,0.145299672,21.27948823,0.845885005,6,24
NONHSAT071397.2,ENST00000411429,lncipedia,lnc-C2orf42-3-23_dup1,0.050338438,0.987883088,0.975766175,0,3,0.090167742,13.76973957,0.871476177,0,12
NONHSAT071439.2,ENST00000602091,lncipedia,lnc-C2orf42-3-72_dup1,0.050338439,0.987883088,0.975766176,0,3,0.051430401,13.76973936,0.87147619,0,12
NONHSAT071454.2,NONHSAT071454.2,lncipedia,lnc-C2orf42-3-54_dup1,0.126695999,0.866825812,0.733651623,0,3,0.068951991,5.470947675,2.193404272,0,12
NONHSAT071557.2,ENST00000434786,lncipedia,lnc-DYSF-2-2_dup1,0.141915151,0.996618215,0.993236429,0,3,0.064056036,4.884236626,2.456883423,0,12
NONHSAT071660.2,NONHSAT071660.2,lncipedia,"lnc-AC073263.1-3-1_dup1,lnc-AC073263.1-3-1",0.072245703,0.998017105,0.99603421,6,3,0.102914516,9.59430323,1.876113311,6,24
NONHSAT071697.2,NONHSAT071697.2,lncipedia,"lnc-C2orf81-2-1_dup1,lnc-C2orf81-2-1",0.03257349,0.992507013,0.985014026,6,3,0.017464948,21.27948747,0.845885035,0,24
NONHSAT071808.2,ENST00000604845,lncipedia,"lnc-POLE4-5-1,lnc-POLE4-5-1_dup1",0.017290115,0.975088064,0.950176128,6,3,12.17919346,40.08921841,0.448998527,6,24
NONHSAT071809.2,ENST00000604219,lncipedia,"lnc-POLE4-6-1,lnc-POLE4-6-1_dup1",0.050657872,0.915021858,0.830043715,6,3,0.800532405,13.6829114,1.315509505,6,24
NONHSAT071835.2,NONHSAT071835.2,lncipedia,lnc-LRRTM4-3-2_dup1,0.051881353,0.8756461,0.751292199,6,3,0.011083858,13.36023716,1.347281473,6,24
NONHSAT071967.2,NONHSAT071967.2,lncipedia,lnc-C2orf89-5-1,0.04412895,0.842753605,0.764130408,0,4,0.312908295,15.70731186,1.527950818,0,24
NONHSAT072013.2,NONHSAT072013.2,lncipedia,lnc-GGCX-3-1_dup1,0.08709707,0.900387419,0.800774838,0,3,0.130447505,7.958329517,3.015708252,0,24
NONHSAT072160.2,NONHSAT072160.2,lncipedia,"lnc-PLGLB2-3-1_dup1,lnc-PLGLB2-3-1",0.033387718,0.961364403,0.942046605,0,4,1.486084895,20.76054384,1.15603908,0,24
NONHSAT072370.2,NONHSAT072370.2,lncipedia,lnc-AC233263.1-7-5,0.041892829,0.956968311,0.935452466,0,4,0.226026375,16.54572389,1.450525838,0,24
NONHSAT072535.2,ENST00000443258,lncipedia,lnc-CIAO1-4-7,0.196130564,0.90065244,0.80130488,0,3,0.141072674,3.534110993,3.395479096,0,12
NONHSAT072980.2,NONHSAT072980.2,lncipedia,"lnc-TGFBRAP1-13-1_dup1,lnc-TGFBRAP1-13-1",0.116489712,0.925491605,0.85098321,6,3,0.043029842,5.950286665,3.02506434,6,24
NONHSAT073628.2,ENST00000431385,lncipedia,lnc-AC108463.1-3-10_dup1,0.027585488,0.871558609,0.807337913,0,4,0.522908461,25.12724023,0.955138717,0,24
NONHSAT073636.2,ENST00000444301,lncipedia,lnc-AC108463.1-3-8_dup1,0.112736007,0.924658145,0.849316291,6,3,0.237431716,6.148409896,2.927586206,6,24
NONHSAT073643.2,ENST00000419736,lncipedia,lnc-AC108463.1-3-4,0.029171247,0.981620716,0.963241433,6,3,0.807882028,23.76131447,0.757533849,6,24
NONHSAT073752.2,NONHSAT073752.2,lncipedia,"lnc-PSD4-2-1_dup1,lnc-PSD4-2-1",0.023885069,0.962676786,0.925353572,6,3,0.062131472,29.0201032,0.620259683,6,24
NONHSAT073897.2,NONHSAT073897.2,lncipedia,lnc-DDX18-1-5_dup1,0.051881351,0.875646066,0.751292132,6,3,0.065764227,13.36023757,1.347281431,6,24
NONHSAT073924.2,NONHSAT073924.2,lncipedia,"lnc-INSIG2-6-1_dup1,lnc-INSIG2-6-1",0.233466175,0.991104731,0.982209461,0,3,0.078251788,2.968940486,4.041845923,0,12
NONHSAT074384.2,ENST00000446213,lncipedia,lnc-FAM168B-1-2_dup1,0.131385786,0.963483596,0.926967192,0,3,0.046534968,5.275663366,4.549190942,0,24
NONHSAT074544.2,ENST00000432414,lncipedia,lnc-GPR39-4-2_dup1,0.021713989,0.915936548,0.831873097,6,3,0.387650634,31.92168768,0.563879961,6,24
NONHSAT074578.2,ENST00000413962,lncipedia,lnc-YSK4-1-2_dup1,0.076013251,0.978827872,0.957655745,6,3,0.213955649,9.118767714,1.973950929,6,24
NONHSAT074660.2,ENST00000429515,lncipedia,lnc-SPOPL-10-1,0.036779954,0.83635453,0.754531796,0,4,0.120375528,18.84578689,1.273494184,0,24
NONHSAT074917.2,NONHSAT074917.2,lncipedia,lnc-RND3-4-1_dup1,0.053191557,0.9993401,0.9986802,6,3,0.692747755,13.03115034,1.381305528,6,24
NONHSAT074949.2,NONHSAT074949.2,lncipedia,lnc-RBM43-2-1_dup1,0.032573489,0.992507016,0.985014032,6,3,0.065027336,21.27948812,0.845885009,6,24
NONHSAT075114.2,NONHSAT075114.2,lncipedia,lnc-CD302-1-1_dup1,0.084127197,0.918361127,0.836722255,0,3,0.078532944,8.239275834,1.456438678,0,12
NONHSAT075514.2,ENST00000436922,lncipedia,lnc-DLX2-4-4_dup1,0.032573489,0.992507017,0.985014035,6,3,0.147751986,21.27948808,0.845885011,0,24
NONHSAT075516.2,NONHSAT075516.2,lncipedia,lnc-PDK1-1-3_dup1,0.046269159,0.908518798,0.817037595,6,3,0.084373196,14.98076046,1.20154114,6,24
NONHSAT075590.2,NONHSAT075590.2,lncipedia,"lnc-SCRN3-9-1_dup1,lnc-SCRN3-9-1",0.073622684,0.993242268,0.986484536,0,3,0.022045053,9.414858855,2.549161955,0,24
NONHSAT075698.2,NONHSAT075698.2,lncipedia,lnc-NFE2L2-1-2,0.132262498,0.893103587,0.83965538,0,4,0.016937036,5.24069324,4.579546808,0,24
NONHSAT075748.2,NONHSAT075748.2,lncipedia,lnc-OSBPL6-2-14_dup1,0.027478683,0.869159386,0.738318772,6,3,0.364213013,25.22490515,0.713580483,6,24
NONHSAT075751.2,ENST00000453026,lncipedia,lnc-OSBPL6-2-10_dup1,0.119067143,0.963046707,0.926093415,6,3,0.343807719,5.821481589,3.09199638,6,24
NONHSAT075767.2,ENST00000585487,lncipedia,lnc-PLEKHA3-1-18,0.058531063,0.896597029,0.844895544,0,4,0.488279651,11.84238157,2.026619381,0,24
NONHSAT076091.2,NONHSAT076091.2,lncipedia,"lnc-TMEM194B-5-4_dup1,lnc-TMEM194B-5-4",0.016092153,0.898718643,0.797437286,6,3,0.294104636,43.07361464,0.417889238,6,24
NONHSAT076094.2,NONHSAT076094.2,lncipedia,"lnc-TMEM194B-5-1_dup1,lnc-TMEM194B-5-1",0.049068448,0.979043835,0.95808767,6,3,0.114905406,14.12612806,1.274234519,6,24
NONHSAT076100.2,NONHSAT076100.2,lncipedia,"lnc-STAT1-2-3_dup1,lnc-STAT1-2-3",0.04083604,0.977971192,0.955942385,6,3,0.074610944,16.97390797,1.060451136,0,24
NONHSAT076372.2,ENST00000415011,lncipedia,lnc-FAM126B-2-3_dup1,0.02785052,0.999091197,0.998182394,0,3,0.066359363,24.88812356,0.964315367,0,24
NONHSAT076545.2,NONHSAT076545.2,lncipedia,"lnc-NDUFS1-1-1_dup1,lnc-NDUFS1-1-1",0.03257349,0.992507018,0.985014035,6,3,0.078513948,21.27948796,0.845885015,6,24
NONHSAT076580.2,NONHSAT076580.2,lncipedia,"lnc-CPO-6-1_dup1,lnc-CPO-6-1",0.177161299,0.967438931,0.934877861,0,3,0.024517821,3.912520316,6.134153451,0,24
NONHSAT076582.2,NONHSAT076582.2,lncipedia,lnc-KLF7-1-7_dup1,0.153290579,0.941963741,0.883927482,6,3,0.026165771,4.521785913,3.980728045,6,24
NONHSAT076819.2,NONHSAT076819.2,lncipedia,lnc-SMARCAL1-2-5_dup1,0.103410995,0.897713584,0.795427169,6,3,0.069787634,6.702838355,2.685429522,6,24
NONHSAT077151.2,NONHSAT077151.2,lncipedia,lnc-AP1S3-1-1_dup1,0.020304124,0.858779168,0.788168752,0,4,0.151633085,34.13824649,0.703023807,0,24
NONHSAT077381.2,NONHSAT077381.2,lncipedia,"lnc-C2orf57-2-1_dup1,lnc-C2orf57-2-1",0.10388338,0.830473979,0.745710968,0,4,0.048256915,6.672358746,3.5969289,0,24
NONHSAT077386.2,NONHSAT077386.2,lncipedia,"lnc-PDE6D-3-1_dup1,lnc-PDE6D-3-1",0.087260875,0.824066134,0.736099201,0,4,0.097994088,7.943390195,3.021379966,0,24
NONHSAT077537.2,NONHSAT077537.2,lncipedia,"lnc-HJURP-12-1_dup1,lnc-HJURP-12-1",0.340590354,0.946813555,0.893627111,6,3,0.311924991,2.035134501,8.844624268,0,24
NONHSAT078057.2,NONHSAT078057.2,lncipedia,lnc-C20orf96-2-4_dup1,0.085228865,0.88243956,0.823659339,0,4,0.071002714,8.132774987,2.951022257,0,24
NONHSAT078227.2,NONHSAT078227.2,lncipedia,"lnc-SLC4A11-1-1_dup1,lnc-SLC4A11-1-1",0.195097726,0.855084306,0.782626459,0,4,0.047920825,3.552820389,6.75519654,0,24
NONHSAT078584.2,NONHSAT078584.2,lncipedia,lnc-SNAP25-1-3_dup1,0.084452423,0.999272841,0.998545682,6,3,0.109332525,8.207546364,2.193103664,6,24
NONHSAT078594.2,NONHSAT078594.2,lncipedia,"lnc-MKKS-1-1_dup1,lnc-MKKS-1-1",0.036779954,0.83635453,0.754531795,0,4,0.030404128,18.84578704,1.273494174,0,24
NONHSAT078604.2,NONHSAT078604.2,lncipedia,"lnc-C20orf94-3-1_dup1,lnc-C20orf94-3-1",0.250157566,0.909013583,0.818027166,0,3,0.105157962,2.770842357,4.330812964,0,12
NONHSAT078688.2,NONHSAT078688.2,lncipedia,lnc-SEL1L2-2-1,0.046274506,0.90859287,0.817185741,6,3,1.139145995,14.97902918,1.201680014,6,24
NONHSAT078762.2,NONHSAT078762.2,lncipedia,lnc-BFSP1-4-1,0.064997757,0.995962806,0.991925612,6,3,0.35473728,10.66417077,1.687894951,6,24
NONHSAT078880.2,NONHSAT078880.2,lncipedia,lnc-SLC24A3-1-11_dup1,0.068232906,0.937598201,0.875196401,6,3,0.336914741,10.1585469,1.771906965,6,24
NONHSAT078916.2,ENST00000421023,lncipedia,"lnc-XRN2-11-1_dup1,lnc-XRN2-11-1",0.084127197,0.918361128,0.836722256,0,3,0.097050185,8.239275833,1.456438678,0,12
NONHSAT079029.2,NONHSAT079029.2,lncipedia,"lnc-SSTR4-8-1_dup1,lnc-SSTR4-8-1",0.036696908,0.934435517,0.868871034,6,3,0.226437441,18.88843559,0.952964046,6,24
NONHSAT079168.2,NONHSAT079168.2,lncipedia,lnc-GINS1-1-7,0.079379152,0.929340501,0.858681002,0,3,0.177564181,8.732106194,1.374238899,0,12
NONHSAT079401.2,NONHSAT079401.2,lncipedia,"lnc-PXMP4-3-1_dup1,lnc-PXMP4-3-1",0.03257349,0.992507016,0.985014032,6,3,0.130905498,21.27948804,0.845885012,6,24
NONHSAT079548.2,ENST00000565493,lncipedia,"lnc-SCAND1-1-1,lnc-SCAND1-1-4",0.035926827,0.976987607,0.953975213,6,3,98.24828375,19.29330384,0.932966181,6,24
NONHSAT079657.2,NONHSAT079657.2,lncipedia,lnc-KIAA1755-5-16_dup1,0.157220836,0.876438018,0.814657028,0,4,0.058526248,4.408748865,5.443721277,0,24
NONHSAT079658.2,NONHSAT079658.2,lncipedia,lnc-KIAA1755-5-15_dup1,0.029477457,0.997458151,0.994916302,6,3,1.942692138,23.51448396,0.765485648,0,24
NONHSAT079659.2,ENST00000449469,lncipedia,lnc-KIAA1755-5-10_dup1,0.079439828,0.997620269,0.995240539,6,3,0.783262923,8.725436624,2.062934014,0,24
NONHSAT079660.2,ENST00000417578,lncipedia,lnc-KIAA1755-5-6_dup1,0.092803832,0.986694804,0.980042206,0,4,0.988186112,7.468949992,3.213303078,0,24
NONHSAT079681.2,ENST00000432153,lncipedia,lnc-RALGAPB-1-9_dup1,0.036031375,0.999118704,0.998237409,6,3,1.202057993,19.23732273,0.935681137,0,24
NONHSAT079683.2,ENST00000434729,lncipedia,lnc-RALGAPB-1-11_dup1,0.088644582,0.947475668,0.921213502,0,4,0.287029869,7.81939698,3.069290389,0,24
NONHSAT079851.2,NONHSAT079851.2,lncipedia,lnc-GDAP1L1-1-6_dup1,0.071171106,0.908075321,0.862112981,0,4,0.364273725,9.739165515,2.464276838,0,24
NONHSAT079852.2,ENST00000442383,lncipedia,lnc-GDAP1L1-1-3_dup1,0.04139669,0.876710358,0.753420716,6,3,0.755343737,16.74402419,1.075010391,0,24
NONHSAT079879.2,ENST00000412502,lncipedia,lnc-C20orf62-4-1,0.035226775,0.911352733,0.822705465,6,3,1.053304758,19.67671389,0.914786895,6,24
NONHSAT079899.2,ENST00000415889,lncipedia,lnc-ADA-1-4_dup1,0.081026906,0.96460437,0.92920874,6,3,0.047332061,8.554531022,2.104148077,6,24
NONHSAT079919.2,NONHSAT079919.2,lncipedia,"lnc-TOMM34-2-1_dup1,lnc-TOMM34-2-1",0.050338438,0.987883088,0.975766177,0,3,0.166066514,13.76973951,0.871476181,0,12
NONHSAT080290.2,ENST00000371639,lncipedia,lnc-CEBPB-7-1_dup1,0.062513101,0.896159829,0.792319659,6,3,0.433885422,11.08803069,1.623372129,6,24
NONHSAT080566.2,ENST00000530479,lncipedia,lnc-STX16-1-1_dup1,0.084127197,0.918361129,0.836722258,0,3,0.079894,8.239275837,1.456438677,0,12
NONHSAT080828.2,NONHSAT080828.2,lncipedia,lnc-BIRC7-2-1_dup1,0.020689837,0.999958318,0.999916637,6,3,0.126506329,33.50181966,0.537284249,6,24
NONHSAT080846.2,ENST00000612722,lncipedia,lnc-ARFGAP1-1-1,0.066031879,0.956334285,0.912668569,6,3,0.08750275,10.49715978,1.714749549,6,24
NONHSAT080907.2,ENST00000449500,lncipedia,lnc-RTEL1.1-1-1_dup1,0.020689837,0.999958318,0.999916637,6,3,0.441271764,33.50181953,0.537284251,0,24
NONHSAT080915.2,NONHSAT080915.2,lncipedia,lnc-ARFRP1-1-1_dup1,0.05670978,0.990553907,0.981107814,6,3,0.079750354,12.22270973,1.472668532,0,24
NONHSAT081062.2,NONHSAT081062.2,lncipedia,lnc-TPTE-10-3_dup1,0.091759085,0.966932021,0.950398032,0,4,0.044948431,7.553989648,3.177129056,0,24
NONHSAT081285.2,NONHSAT081285.2,lncipedia,"lnc-C21orf37-2-1_dup1,lnc-C21orf37-2-1",0.038050868,0.89686028,0.793720561,6,3,0.264013166,18.21633028,0.988124377,6,24
NONHSAT081289.2,NONHSAT081289.2,lncipedia,"lnc-CXADR-4-2_dup1,lnc-CXADR-4-2",0.083635986,0.892078595,0.784157191,0,3,0.019336198,8.28766672,2.895869346,0,24
NONHSAT081733.2,NONHSAT081733.2,lncipedia,lnc-TCP10L-2-1,0.070399045,0.992011715,0.98402343,6,3,0.085848062,9.845974155,1.828158364,0,24
NONHSAT081888.2,ENST00000420877,lncipedia,lnc-CLIC6-2-1_dup1,0.044865073,0.999998647,0.999997295,6,3,0.456847111,15.44959434,1.165079135,0,24
NONHSAT081962.2,NONHSAT081962.2,lncipedia,"lnc-SETD4-3-5_dup1,lnc-SETD4-3-5",0.084127198,0.918361135,0.83672227,0,3,0.028650614,8.239275688,1.456438703,0,12
NONHSAT082319.2,NONHSAT082319.2,lncipedia,"lnc-ABCG1-1-1_dup1,lnc-ABCG1-1-1",0.084140974,0.999049719,0.998099439,0,3,0.083797006,8.237926756,1.45667719,0,12
NONHSAT082862.2,NONHSAT082862.2,lncipedia,lnc-C21orf90-1-3,0.031265643,0.973121987,0.946243974,6,3,0.282034269,22.16961223,0.811922185,6,24
NONHSAT082913.2,ENST00000599569,lncipedia,"lnc-C21orf67-11-3,lnc-C21orf67-11-3_dup1",0.096403657,0.954138632,0.908277265,0,3,0.087254016,7.190050679,3.337945874,0,24
NONHSAT082915.2,ENST00000429427,lncipedia,lnc-C21orf67-11-1,0.141889463,0.996617535,0.993235071,0,3,0.053510027,4.885120903,2.456438692,0,12
NONHSAT082954.2,NONHSAT082954.2,lncipedia,lnc-COL18A1-1-1_dup1,0.04174536,0.999924416,0.999848832,6,3,0.582028203,16.60417309,1.084064826,6,24
NONHSAT083070.2,NONHSAT083070.2,lncipedia,"lnc-C21orf58-1-2_dup1,lnc-C21orf58-1-2",0.084107023,0.955360889,0.910721778,6,3,0.084017505,8.241252146,2.18413412,6,24
NONHSAT083226.2,NONHSAT083226.2,lncipedia,"lnc-BCL2L13-3-1_dup1,lnc-BCL2L13-3-1",0.023477964,0.979700426,0.959400852,6,3,1.782124212,29.52330937,0.609687748,6,24
NONHSAT083307.2,NONHSAT083307.2,lncipedia,lnc-DGCR6-2-9,0.141889462,0.855000265,0.710000529,0,3,0.024905637,4.885120932,2.456438677,0,12
NONHSAT083317.2,NONHSAT083317.2,lncipedia,lnc-DGCR6-2-16,0.032572164,0.992590223,0.985180447,6,3,0.167799247,21.28035428,0.845850579,6,24
NONHSAT083318.2,NONHSAT083318.2,lncipedia,lnc-DGCR6-2-17,0.097976121,0.979721231,0.959442461,6,3,0.071349565,7.074654279,2.544293939,6,24
NONHSAT083544.2,NONHSAT083544.2,lncipedia,lnc-ZNF74-1-12_dup1,0.094483588,0.821990457,0.732985686,0,4,0.047073339,7.336164902,3.271464085,0,24
NONHSAT083589.2,NONHSAT083589.2,lncipedia,lnc-POM121L4P-1-14_dup1,0.051881352,0.875646066,0.751292132,6,3,0.168604713,13.36023753,1.347281436,6,24
NONHSAT083631.2,NONHSAT083631.2,lncipedia,lnc-POM121L7-1-3,0.05035891,0.987943485,0.975886971,0,3,0.030061974,13.76414186,0.871830596,0,12
NONHSAT084496.2,NONHSAT084496.2,lncipedia,lnc-SRRD-1-4_dup1,0.041319503,0.989361656,0.978723313,6,3,0.77266302,16.775303,1.073005954,6,24
NONHSAT084564.2,ENST00000422915,lncipedia,lnc-CRYBB1-1-3,0.021087314,0.897388945,0.79477789,6,3,1.755791624,32.87034008,0.547606138,0,24
NONHSAT084752.2,NONHSAT084752.2,lncipedia,"lnc-HORMAD2-3-1_dup1,lnc-HORMAD2-3-1",0.03257349,0.992507017,0.985014035,6,3,0.079856832,21.27948801,0.845885014,0,24
NONHSAT084784.2,ENST00000607893,lncipedia,"lnc-MTFP1-4-2_dup1,lnc-MTFP1-4-1_dup1,lnc-MTFP1-4-1,lnc-MTFP1-4-2",0.026395642,0.910338773,0.820677546,0,3,0.146955419,26.25990954,0.456970348,0,12
NONHSAT084832.2,NONHSAT084832.2,lncipedia,lnc-OSBP2-2-24_dup1,0.019288389,0.871221655,0.742443309,6,3,0.276164933,35.93598097,0.500890737,6,24
NONHSAT085161.2,ENST00000430883,lncipedia,lnc-MFNG-2-7_dup1,0.06747016,0.940401814,0.880803628,6,3,0.076152936,10.27338866,1.752099584,6,24
NONHSAT086714.2,ENST00000412067,lncipedia,lnc-JOSD1-1-2_dup1,0.05670978,0.990553907,0.981107814,6,3,0.097688781,12.22270982,1.472668521,6,24
NONHSAT086789.2,NONHSAT086789.2,lncipedia,lnc-MGAT3-1-1_dup1,0.048424254,0.915248528,0.872872792,0,4,0.037846621,14.31404972,1.676674349,0,24
NONHSAT087257.2,NONHSAT087257.2,lncipedia,"lnc-RP4-695O20__B.10.1-1-4_dup1,lnc-RP4-695O20__B.10.1-1-4",0.073824564,0.97638083,0.952761661,6,3,0.031626232,9.389113107,1.91711398,0,24
NONHSAT087308.2,NONHSAT087308.2,lncipedia,"lnc-PPARA-1-3_dup1,lnc-PPARA-1-3",0.087005112,0.924064193,0.886096289,0,4,0.12629633,7.966740858,3.012524246,0,24
NONHSAT087579.2,ENST00000423801,lncipedia,lnc-IL5RA-11-1,0.032573489,0.992507016,0.985014032,6,3,0.149327168,21.27948817,0.845885007,6,24
NONHSAT087854.2,ENST00000366264,lncipedia,lnc-FANCD2-1-1_dup1,0.113498292,0.976756047,0.953512093,6,3,0.134430694,6.107115537,2.947381606,6,24
NONHSAT087871.2,ENST00000432401,lncipedia,lnc-TMEM111-1-2,0.081984572,0.945544956,0.891089912,0,3,0.068798359,8.454605087,2.838689655,0,24
NONHSAT087978.2,NONHSAT087978.2,lncipedia,"lnc-VGLL4-2-1_dup1,lnc-VGLL4-2-1",0.023885069,0.96267678,0.92535356,6,3,0.573559422,29.02010389,0.620259668,6,24
NONHSAT088913.2,ENST00000585237,lncipedia,"lnc-CRTAP-2-1_dup1,lnc-CRTAP-2-1",0.050338438,0.987883087,0.975766173,0,3,0.164955702,13.76973953,0.87147618,0,12
